Quantity,Sales, Cost,Discount,Order Date,CustomerID,MenuID,DeliveryID
3,285,190,97.48,2021-12-27,555,555,555
3,147,98,68.89,2019-09-14,556,556,556
2,252.405,168.27,47.84,2022-07-14,557,557,557
1,186.93,124.62,94.76,2021-08-25,558,558,558
2,216.135,144.09,20,2020-07-22,559,559,559
3,152.4,101.6,15,2019-12-23,560,560,560
2,139.695,93.13,10.52,2021-09-04,561,561,561
1,66.855,44.57,11.23,2020-02-27,562,562,562
3,137.76,91.84,51.05,2021-10-09,563,563,563
3,199.755,133.17,89.84,2022-02-05,564,564,564
2,78.12,52.08,17.4,2022-02-04,565,565,565
1,125.985,83.99,91.41,2020-01-27,566,566,566
2,104.07,69.38,9.71,2022-07-06,567,567,567
3,179.7,119.8,80.34,2022-06-28,568,568,568
2,187.5,125,54.08,2022-03-23,569,569,569
1,352.5,235,98.01,2022-06-04,570,570,570
3,112.5,75,99.24,2020-07-31,571,571,571
3,330,220,30,2020-03-02,572,572,572
2,480,320,37.04,2019-10-20,573,573,573
1,315,210,24,2023-01-06,574,574,574
2,465,310,10,2022-03-02,575,575,575
3,337.5,225,53.53,2019-10-17,576,576,576
2,285,190,23,2020-07-03,577,577,577
1,147,98,73.09,2021-04-07,578,578,578
3,252.405,168.27,20.33,2022-11-15,579,579,579
3,186.93,124.62,9.12,2020-07-30,580,580,580
2,216.135,144.09,67.77,2019-09-16,581,581,581
1,152.4,101.6,35.44,2022-12-18,582,582,582
2,139.695,93.13,31.2,2022-08-27,583,583,583
3,66.855,44.57,61.49,2021-12-06,584,584,584
2,137.76,91.84,91.14,2021-03-18,585,585,585
1,199.755,133.17,97.48,2021-11-04,586,586,586
3,78.12,52.08,68.89,2021-09-09,587,587,587
3,125.985,83.99,47.84,2020-04-18,588,588,588
2,104.07,69.38,94.76,2022-10-14,589,589,589
1,179.7,119.8,20,2020-02-29,590,590,590
2,187.5,125,15,2020-11-08,591,591,591
3,352.5,235,10.52,2020-01-02,592,592,592
2,112.5,75,11.23,2022-08-05,593,593,593
1,330,220,51.05,2021-08-21,594,594,594
3,480,320,89.84,2021-08-09,595,595,595
3,315,210,17.4,2019-09-11,596,596,596
2,465,310,91.41,2019-08-17,597,597,597
1,337.5,225,9.71,2021-11-13,598,598,598
2,285,190,80.34,2019-12-30,599,599,599
3,147,98,54.08,2021-11-24,600,600,600
2,252.405,168.27,98.01,2020-05-20,601,601,601
1,186.93,124.62,99.24,2020-07-01,602,602,602
3,216.135,144.09,30,2022-08-01,603,603,603
3,152.4,101.6,37.04,2022-07-07,604,604,604
2,139.695,93.13,24,2020-10-06,605,605,605
1,66.855,44.57,10,2019-12-05,606,606,606
2,137.76,91.84,53.53,2021-08-04,607,607,607
3,199.755,133.17,23,2022-10-15,608,608,608
2,78.12,52.08,73.09,2022-03-17,609,609,609
1,125.985,83.99,20.33,2019-12-11,610,610,610
3,104.07,69.38,9.12,2020-06-22,611,611,611
3,179.7,119.8,67.77,2020-08-03,612,612,612
2,187.5,125,35.44,2019-08-24,613,613,613
1,352.5,235,31.2,2020-08-16,614,614,614
2,112.5,75,61.49,2019-12-17,615,615,615
3,330,220,91.14,2020-02-04,616,616,616
2,480,320,97.48,2020-03-20,617,617,617
1,315,210,68.89,2021-06-22,618,618,618
3,465,310,47.84,2020-04-22,619,619,619
3,337.5,225,94.76,2020-07-05,620,620,620
2,285,190,20,2020-10-09,621,621,621
1,147,98,15,2021-02-01,622,622,622
2,252.405,168.27,10.52,2022-02-21,623,623,623
3,186.93,124.62,11.23,2021-09-07,624,624,624
2,216.135,144.09,51.05,2022-11-05,625,625,625
1,152.4,101.6,89.84,2022-09-01,626,626,626
3,139.695,93.13,17.4,2022-08-29,627,627,627
3,66.855,44.57,91.41,2020-04-02,628,628,628
2,137.76,91.84,9.71,2022-03-04,629,629,629
1,199.755,133.17,80.34,2022-12-14,630,630,630
2,78.12,52.08,54.08,2021-06-09,631,631,631
3,125.985,83.99,98.01,2020-05-16,632,632,632
2,104.07,69.38,99.24,2021-02-13,633,633,633
1,179.7,119.8,30,2020-10-13,634,634,634
3,187.5,125,37.04,2021-11-22,635,635,635
3,352.5,235,24,2021-10-21,636,636,636
2,112.5,75,10,2021-09-06,637,637,637
1,330,220,53.53,2021-10-18,638,638,638
2,480,320,23,2022-03-19,639,639,639
3,315,210,73.09,2022-01-26,640,640,640
2,465,310,20.33,2022-08-03,641,641,641
1,337.5,225,9.12,2019-12-22,642,642,642
3,285,190,67.77,2019-08-23,643,643,643
3,147,98,35.44,2022-02-05,644,644,644
2,252.405,168.27,31.2,2022-11-12,645,645,645
1,186.93,124.62,61.49,2021-04-25,646,646,646
2,216.135,144.09,91.14,2020-05-11,647,647,647
3,152.4,101.6,97.48,2021-09-26,648,648,648
2,139.695,93.13,68.89,2022-12-21,649,649,649
1,66.855,44.57,47.84,2022-06-03,650,650,650
3,137.76,91.84,94.76,2019-10-21,651,651,651
3,199.755,133.17,20,2021-04-24,652,652,652
2,78.12,52.08,15,2020-08-12,653,653,653
1,125.985,83.99,10.52,2022-12-10,654,654,654
2,104.07,69.38,11.23,2022-11-24,655,655,655
3,179.7,119.8,51.05,2019-11-28,656,656,656
2,187.5,125,89.84,2020-09-24,657,657,657
1,352.5,235,17.4,2020-11-29,658,658,658
3,112.5,75,91.41,2020-10-16,659,659,659
3,330,220,9.71,2021-09-26,660,660,660
2,480,320,80.34,2022-12-29,661,661,661
1,315,210,54.08,2021-04-02,662,662,662
2,465,310,98.01,2020-11-22,663,663,663
3,337.5,225,99.24,2021-07-29,664,664,664
2,285,190,30,2020-10-06,665,665,665
1,147,98,37.04,2019-09-19,666,666,666
3,252.405,168.27,24,2019-08-27,667,667,667
3,186.93,124.62,10,2021-08-14,668,668,668
2,216.135,144.09,53.53,2021-03-25,669,669,669
1,152.4,101.6,23,2021-12-28,670,670,670
2,139.695,93.13,73.09,2021-01-13,671,671,671
3,66.855,44.57,20.33,2020-08-15,672,672,672
2,137.76,91.84,9.12,2022-08-11,673,673,673
1,199.755,133.17,67.77,2019-09-21,674,674,674
3,78.12,52.08,35.44,2020-10-14,675,675,675
3,125.985,83.99,31.2,2022-10-02,676,676,676
2,104.07,69.38,61.49,2022-08-04,677,677,677
1,179.7,119.8,91.14,2021-09-26,678,678,678
2,187.5,125,97.48,2022-05-27,679,679,679
3,352.5,235,68.89,2021-09-17,680,680,680
2,112.5,75,47.84,2020-05-21,681,681,681
1,330,220,94.76,2021-05-16,682,682,682
3,480,320,20,2019-06-26,683,683,683
3,315,210,15,2022-11-26,684,684,684
2,465,310,10.52,2021-02-21,685,685,685
1,337.5,225,11.23,2020-03-03,686,686,686
2,285,190,51.05,2019-07-26,687,687,687
3,147,98,89.84,2020-08-22,688,688,688
2,252.405,168.27,17.4,2021-01-16,689,689,689
1,186.93,124.62,91.41,2021-11-21,690,690,690
3,216.135,144.09,9.71,2020-10-27,691,691,691
3,152.4,101.6,80.34,2021-11-28,692,692,692
2,139.695,93.13,54.08,2022-09-20,693,693,693
1,66.855,44.57,98.01,2022-03-29,694,694,694
2,137.76,91.84,99.24,2021-09-21,695,695,695
3,199.755,133.17,30,2020-04-28,696,696,696
2,78.12,52.08,37.04,2021-05-27,697,697,697
1,125.985,83.99,24,2021-06-17,698,698,698
3,104.07,69.38,10,2022-01-24,699,699,699
3,179.7,119.8,53.53,2021-06-08,700,700,700
2,187.5,125,23,2022-09-27,701,701,701
1,352.5,235,73.09,2022-10-25,702,702,702
2,112.5,75,20.33,2021-11-02,703,703,703
3,330,220,9.12,2022-04-03,704,704,704
2,480,320,67.77,2022-01-31,705,705,705
1,315,210,35.44,2021-10-01,706,706,706
3,465,310,31.2,2021-07-17,707,707,707
3,337.5,225,61.49,2022-11-27,708,708,708
2,285,190,91.14,2022-12-05,709,709,709
1,147,98,97.48,2019-10-17,710,710,710
2,252.405,168.27,68.89,2021-08-15,711,711,711
3,186.93,124.62,47.84,2020-01-14,712,712,712
2,216.135,144.09,94.76,2019-06-14,713,713,713
1,152.4,101.6,20,2020-12-26,714,714,714
3,139.695,93.13,15,2020-09-08,715,715,715
3,66.855,44.57,10.52,2022-03-14,716,716,716
2,137.76,91.84,11.23,2020-04-07,717,717,717
1,199.755,133.17,51.05,2021-09-23,718,718,718
2,78.12,52.08,89.84,2021-03-02,719,719,719
3,125.985,83.99,17.4,2022-09-22,720,720,720
2,104.07,69.38,91.41,2022-03-13,721,721,721
1,179.7,119.8,9.71,2022-01-14,722,722,722
3,187.5,125,80.34,2021-03-16,723,723,723
3,352.5,235,54.08,2020-08-31,724,724,724
2,112.5,75,98.01,2020-05-05,725,725,725
1,330,220,99.24,2020-06-06,726,726,726
2,480,320,30,2022-10-30,727,727,727
3,315,210,37.04,2021-12-26,728,728,728
2,465,310,24,2021-04-09,729,729,729
1,337.5,225,10,2022-10-10,730,730,730
3,285,190,53.53,2022-08-21,731,731,731
3,147,98,23,2020-12-19,732,732,732
2,252.405,168.27,73.09,2021-02-07,733,733,733
1,186.93,124.62,20.33,2021-04-01,734,734,734
2,216.135,144.09,9.12,2019-11-11,735,735,735
3,152.4,101.6,67.77,2022-04-19,736,736,736
2,139.695,93.13,35.44,2020-01-13,737,737,737
1,66.855,44.57,31.2,2022-05-19,738,738,738
3,137.76,91.84,61.49,2021-01-22,739,739,739
3,199.755,133.17,91.14,2021-05-27,740,740,740
2,78.12,52.08,97.48,2022-03-27,741,741,741
1,125.985,83.99,68.89,2021-04-09,742,742,742
2,104.07,69.38,47.84,2019-09-11,743,743,743
3,179.7,119.8,94.76,2019-09-02,744,744,744
2,187.5,125,20,2020-12-23,745,745,745
1,352.5,235,15,2021-01-13,746,746,746
3,112.5,75,10.52,2020-12-24,747,747,747
3,330,220,11.23,2021-07-03,748,748,748
2,480,320,51.05,2020-02-15,749,749,749
1,315,210,89.84,2020-03-08,750,750,750
2,465,310,17.4,2020-02-21,751,751,751
3,337.5,225,91.41,2021-05-22,752,752,752
2,285,190,9.71,2022-03-10,753,753,753
1,147,98,80.34,2022-03-04,754,754,754
3,252.405,168.27,54.08,2019-07-08,755,755,755
3,186.93,124.62,98.01,2022-10-29,756,756,756
2,216.135,144.09,99.24,2021-09-08,757,757,757
1,152.4,101.6,30,2021-06-05,758,758,758
2,139.695,93.13,37.04,2020-08-12,759,759,759
3,66.855,44.57,24,2022-05-13,760,760,760
2,137.76,91.84,10,2023-01-04,761,761,761
1,199.755,133.17,53.53,2021-12-14,762,762,762
3,78.12,52.08,23,2021-09-12,763,763,763
3,125.985,83.99,73.09,2021-07-19,764,764,764
2,104.07,69.38,20.33,2020-01-06,765,765,765
1,179.7,119.8,9.12,2022-01-27,766,766,766
2,187.5,125,67.77,2020-02-07,767,767,767
3,352.5,235,35.44,2021-07-28,768,768,768
2,112.5,75,31.2,2021-08-21,769,769,769
1,330,220,61.49,2020-10-25,770,770,770
3,480,320,91.14,2020-07-17,771,771,771
3,315,210,97.48,2021-09-28,772,772,772
2,465,310,68.89,2019-08-15,773,773,773
1,337.5,225,47.84,2021-02-08,774,774,774
2,285,190,94.76,2022-06-03,775,775,775
3,147,98,20,2020-07-23,776,776,776
2,252.405,168.27,15,2020-01-02,777,777,777
1,186.93,124.62,10.52,2021-06-27,778,778,778
3,216.135,144.09,11.23,2021-02-12,779,779,779
3,152.4,101.6,51.05,2022-01-06,780,780,780
2,139.695,93.13,89.84,2021-05-15,781,781,781
1,66.855,44.57,17.4,2021-09-12,782,782,782
2,137.76,91.84,91.41,2021-04-12,783,783,783
3,199.755,133.17,9.71,2021-04-12,784,784,784
2,78.12,52.08,80.34,2021-05-02,785,785,785
1,125.985,83.99,54.08,2020-11-29,786,786,786
3,104.07,69.38,98.01,2020-07-01,787,787,787
3,179.7,119.8,99.24,2021-05-03,788,788,788
2,187.5,125,30,2020-11-21,789,789,789
1,352.5,235,37.04,2019-10-05,790,790,790
2,112.5,75,24,2020-09-01,791,791,791
3,330,220,10,2021-11-22,792,792,792
2,480,320,53.53,2022-09-08,793,793,793
1,315,210,23,2022-11-17,794,794,794
3,465,310,73.09,2019-10-23,795,795,795
3,337.5,225,20.33,2020-01-05,796,796,796
2,285,190,9.12,2022-01-05,797,797,797
1,147,98,67.77,2020-01-29,798,798,798
2,252.405,168.27,35.44,2020-12-21,799,799,799
3,186.93,124.62,31.2,2021-08-03,800,800,800
2,216.135,144.09,61.49,2022-01-14,801,801,801
1,152.4,101.6,91.14,2021-06-08,802,802,802
3,139.695,93.13,97.48,2020-06-19,803,803,803
3,66.855,44.57,68.89,2020-06-25,804,804,804
2,137.76,91.84,47.84,2021-06-09,805,805,805
1,199.755,133.17,94.76,2020-04-10,806,806,806
2,78.12,52.08,20,2020-11-20,807,807,807
3,125.985,83.99,15,2020-08-15,808,808,808
2,104.07,69.38,10.52,2020-05-14,809,809,809
1,179.7,119.8,11.23,2022-12-06,810,810,810
3,187.5,125,51.05,2022-01-22,811,811,811
3,352.5,235,89.84,2022-01-30,812,812,812
2,112.5,75,17.4,2020-03-21,813,813,813
1,330,220,91.41,2022-07-03,814,814,814
2,480,320,9.71,2022-01-06,815,815,815
3,315,210,80.34,2020-09-11,816,816,816
2,465,310,54.08,2022-05-27,817,817,817
1,337.5,225,98.01,2022-02-01,818,818,818
3,285,190,99.24,2019-06-26,819,819,819
3,147,98,30,2021-01-24,820,820,820
2,252.405,168.27,37.04,2022-02-15,821,821,821
1,186.93,124.62,24,2021-10-18,822,822,822
2,216.135,144.09,10,2020-12-13,823,823,823
3,152.4,101.6,53.53,2022-09-05,824,824,824
2,139.695,93.13,23,2019-07-24,825,825,825
1,66.855,44.57,73.09,2021-10-11,826,826,826
3,137.76,91.84,20.33,2020-01-04,827,827,827
3,199.755,133.17,9.12,2020-01-24,828,828,828
2,78.12,52.08,67.77,2020-12-26,829,829,829
1,125.985,83.99,35.44,2020-01-17,830,830,830
2,104.07,69.38,31.2,2019-12-07,831,831,831
3,179.7,119.8,61.49,2020-05-07,832,832,832
2,187.5,125,91.14,2021-09-05,833,833,833
1,352.5,235,97.48,2022-09-14,834,834,834
3,112.5,75,68.89,2021-07-06,835,835,835
3,330,220,47.84,2020-10-06,836,836,836
2,480,320,94.76,2019-10-26,837,837,837
1,315,210,20,2022-07-30,838,838,838
2,465,310,15,2021-07-08,839,839,839
3,337.5,225,10.52,2020-04-07,840,840,840
2,285,190,11.23,2019-06-27,841,841,841
1,147,98,51.05,2019-07-06,842,842,842
3,252.405,168.27,89.84,2021-03-17,843,843,843
3,186.93,124.62,17.4,2020-11-24,844,844,844
2,216.135,144.09,91.41,2021-02-03,845,845,845
1,152.4,101.6,9.71,2021-02-03,846,846,846
2,139.695,93.13,80.34,2021-06-02,847,847,847
3,66.855,44.57,54.08,2022-09-15,848,848,848
2,137.76,91.84,98.01,2021-07-03,849,849,849
1,199.755,133.17,99.24,2020-05-04,850,850,850
3,78.12,52.08,30,2022-08-14,851,851,851
3,125.985,83.99,37.04,2020-03-27,852,852,852
2,104.07,69.38,24,2021-01-26,853,853,853
1,179.7,119.8,10,2021-03-07,854,854,854
2,187.5,125,53.53,2022-06-29,855,855,855
3,352.5,235,23,2021-10-14,856,856,856
2,112.5,75,73.09,2021-06-25,857,857,857
1,330,220,20.33,2020-05-04,858,858,858
3,480,320,9.12,2020-02-11,859,859,859
3,315,210,67.77,2020-07-04,860,860,860
2,465,310,35.44,2022-06-20,861,861,861
1,337.5,225,31.2,2021-05-07,862,862,862
2,285,190,61.49,2021-10-10,863,863,863
3,147,98,91.14,2022-05-18,864,864,864
2,252.405,168.27,97.48,2020-06-23,865,865,865
1,186.93,124.62,68.89,2021-06-03,866,866,866
3,216.135,144.09,47.84,2022-12-07,867,867,867
3,152.4,101.6,94.76,2019-08-20,868,868,868
2,139.695,93.13,20,2020-10-16,869,869,869
1,66.855,44.57,15,2021-10-02,870,870,870
2,137.76,91.84,10.52,2020-03-03,871,871,871
3,199.755,133.17,11.23,2022-01-23,872,872,872
2,78.12,52.08,51.05,2019-11-07,873,873,873
1,125.985,83.99,89.84,2021-05-03,874,874,874
3,104.07,69.38,17.4,2020-12-03,875,875,875
3,179.7,119.8,91.41,2022-06-14,876,876,876
2,187.5,125,9.71,2021-03-02,877,877,877
1,352.5,235,80.34,2021-11-21,878,878,878
2,112.5,75,54.08,2022-02-21,879,879,879
3,330,220,98.01,2020-02-05,880,880,880
2,480,320,99.24,2022-03-03,881,881,881
1,315,210,30,2020-11-20,882,882,882
3,465,310,37.04,2021-05-27,883,883,883
3,337.5,225,24,2021-09-18,884,884,884
2,285,190,10,2022-09-14,885,885,885
1,147,98,53.53,2022-01-25,886,886,886
2,252.405,168.27,23,2021-10-18,887,887,887
3,186.93,124.62,73.09,2020-06-15,888,888,888
2,216.135,144.09,20.33,2021-10-30,889,889,889
1,152.4,101.6,9.12,2020-11-04,890,890,890
3,139.695,93.13,67.77,2019-06-26,891,891,891
3,66.855,44.57,35.44,2020-06-08,892,892,892
2,137.76,91.84,31.2,2022-12-07,893,893,893
1,199.755,133.17,61.49,2020-03-22,894,894,894
2,78.12,52.08,91.14,2021-11-16,895,895,895
3,125.985,83.99,97.48,2021-04-26,896,896,896
2,104.07,69.38,68.89,2019-07-07,897,897,897
1,179.7,119.8,47.84,2022-10-25,898,898,898
3,187.5,125,94.76,2020-05-31,899,899,899
3,352.5,235,20,2020-05-14,900,900,900
2,112.5,75,15,2019-12-06,901,901,901
1,330,220,10.52,2020-07-01,902,902,902
2,480,320,11.23,2022-10-03,903,903,903
3,315,210,51.05,2019-09-09,904,904,904
2,465,310,89.84,2020-03-14,905,905,905
1,337.5,225,17.4,2021-06-05,906,906,906
3,285,190,91.41,2022-10-26,907,907,907
3,147,98,9.71,2020-07-25,908,908,908
2,252.405,168.27,80.34,2021-07-18,909,909,909
1,186.93,124.62,54.08,2020-11-29,910,910,910
2,216.135,144.09,98.01,2020-07-02,911,911,911
3,152.4,101.6,99.24,2020-02-11,912,912,912
2,139.695,93.13,30,2022-06-06,913,913,913
1,66.855,44.57,37.04,2022-09-28,914,914,914
3,137.76,91.84,24,2021-07-14,915,915,915
3,199.755,133.17,10,2020-03-27,916,916,916
2,78.12,52.08,53.53,2019-12-22,917,917,917
1,125.985,83.99,23,2019-08-08,918,918,918
2,104.07,69.38,73.09,2021-02-09,919,919,919
3,179.7,119.8,20.33,2021-04-12,920,920,920
2,187.5,125,9.12,2021-01-12,921,921,921
1,352.5,235,67.77,2020-06-12,922,922,922
3,112.5,75,35.44,2019-11-17,923,923,923
3,330,220,31.2,2021-01-14,924,924,924
2,480,320,61.49,2020-11-02,925,925,925
1,315,210,91.14,2021-07-07,926,926,926
2,465,310,97.48,2022-06-15,927,927,927
3,337.5,225,68.89,2021-11-16,928,928,928
2,285,190,47.84,2021-06-29,929,929,929
1,147,98,94.76,2019-08-14,930,930,930
3,252.405,168.27,20,2020-12-04,931,931,931
3,186.93,124.62,15,2022-07-11,932,932,932
2,216.135,144.09,10.52,2021-10-06,933,933,933
1,152.4,101.6,11.23,2020-12-24,934,934,934
2,139.695,93.13,51.05,2022-04-17,935,935,935
3,66.855,44.57,89.84,2021-07-31,936,936,936
2,137.76,91.84,17.4,2019-09-14,937,937,937
1,199.755,133.17,91.41,2021-12-30,938,938,938
3,78.12,52.08,9.71,2022-02-21,939,939,939
3,125.985,83.99,80.34,2020-07-19,940,940,940
2,104.07,69.38,54.08,2022-01-28,941,941,941
1,179.7,119.8,98.01,2022-12-24,942,942,942
2,187.5,125,99.24,2020-06-15,943,943,943
3,352.5,235,30,2022-09-09,944,944,944
2,112.5,75,37.04,2021-01-17,945,945,945
1,330,220,24,2022-06-06,946,946,946
3,480,320,10,2021-05-25,947,947,947
3,315,210,53.53,2020-05-29,948,948,948
2,465,310,23,2022-07-21,949,949,949
1,337.5,225,73.09,2022-09-22,950,950,950
2,285,190,20.33,2020-02-23,951,951,951
3,147,98,9.12,2022-06-04,952,952,952
2,252.405,168.27,67.77,2019-07-17,953,953,953
1,186.93,124.62,35.44,2021-12-05,954,954,954
3,216.135,144.09,31.2,2021-03-01,955,955,955
3,152.4,101.6,61.49,2021-11-01,956,956,956
2,139.695,93.13,91.14,2022-12-23,957,957,957
1,66.855,44.57,97.48,2021-07-11,958,958,958
2,137.76,91.84,68.89,2021-01-30,959,959,959
3,199.755,133.17,47.84,2022-03-01,960,960,960
2,78.12,52.08,94.76,2021-02-23,961,961,961
1,125.985,83.99,20,2022-05-28,962,962,962
3,104.07,69.38,15,2022-12-25,963,963,963
3,179.7,119.8,10.52,2021-12-22,964,964,964
2,187.5,125,11.23,2021-03-08,965,965,965
1,352.5,235,51.05,2019-09-12,966,966,966
2,112.5,75,89.84,2022-08-21,967,967,967
3,330,220,17.4,2020-10-21,968,968,968
2,480,320,91.41,2019-12-30,969,969,969
1,315,210,9.71,2021-01-05,970,970,970
3,465,310,80.34,2022-07-12,971,971,971
3,337.5,225,54.08,2021-10-31,972,972,972
2,285,190,98.01,2021-06-08,973,973,973
1,147,98,99.24,2020-04-06,974,974,974
2,252.405,168.27,30,2019-06-23,975,975,975
3,186.93,124.62,37.04,2022-05-16,976,976,976
2,216.135,144.09,24,2022-09-30,977,977,977
1,152.4,101.6,10,2019-08-04,978,978,978
3,139.695,93.13,53.53,2021-11-16,979,979,979
3,66.855,44.57,23,2021-12-20,980,980,980
2,137.76,91.84,73.09,2019-11-18,981,981,981
1,199.755,133.17,20.33,2020-09-23,982,982,982
2,78.12,52.08,9.12,2022-09-09,983,983,983
3,125.985,83.99,67.77,2020-09-28,984,984,984
2,104.07,69.38,35.44,2021-01-10,985,985,985
1,179.7,119.8,31.2,2022-04-23,986,986,986
3,187.5,125,61.49,2021-07-18,987,987,987
3,352.5,235,91.14,2019-09-29,988,988,988
2,112.5,75,97.48,2020-10-22,989,989,989
1,330,220,68.89,2021-05-14,990,990,990
2,480,320,47.84,2021-04-15,991,991,991
3,315,210,94.76,2019-08-10,992,992,992
2,465,310,20,2021-07-11,993,993,993
1,337.5,225,15,2022-10-19,994,994,994
3,285,190,10.52,2020-06-13,995,995,995
3,147,98,11.23,2021-11-02,996,996,996
2,252.405,168.27,51.05,2021-10-12,997,997,997
1,186.93,124.62,89.84,2022-06-30,998,998,998
2,216.135,144.09,17.4,2020-12-21,999,999,999
3,152.4,101.6,91.41,2020-11-09,1000,1000,1000
2,139.695,93.13,9.71,2020-06-15,1001,1001,1001
1,66.855,44.57,80.34,2020-08-25,1002,1002,1002
3,137.76,91.84,54.08,2021-08-17,1003,1003,1003
3,199.755,133.17,98.01,2021-08-14,1004,1004,1004
2,78.12,52.08,99.24,2020-12-20,1005,1005,1005
1,125.985,83.99,30,2020-03-01,1006,1006,1006
2,104.07,69.38,37.04,2021-10-04,1007,1007,1007
3,179.7,119.8,24,2021-10-09,1008,1008,1008
2,187.5,125,10,2021-12-27,1009,1009,1009
1,352.5,235,53.53,2020-03-05,1010,1010,1010
3,112.5,75,23,2019-07-20,1011,1011,1011
3,330,220,73.09,2022-06-26,1012,1012,1012
2,480,320,20.33,2020-12-03,1013,1013,1013
1,315,210,9.12,2022-04-13,1014,1014,1014
2,465,310,67.77,2020-08-22,1015,1015,1015
3,337.5,225,35.44,2020-09-30,1016,1016,1016
2,285,190,31.2,2019-09-04,1017,1017,1017
1,147,98,61.49,2021-04-29,1018,1018,1018
3,252.405,168.27,91.14,2020-04-14,1019,1019,1019
3,186.93,124.62,97.48,2020-04-24,1020,1020,1020
2,216.135,144.09,68.89,2019-09-30,1021,1021,1021
1,152.4,101.6,47.84,2021-06-08,1022,1022,1022
2,139.695,93.13,94.76,2020-06-01,1023,1023,1023
3,66.855,44.57,20,2021-11-03,1024,1024,1024
2,137.76,91.84,15,2020-02-02,1025,1025,1025
1,199.755,133.17,10.52,2019-09-13,1026,1026,1026
3,78.12,52.08,11.23,2020-08-25,1027,1027,1027
3,125.985,83.99,51.05,2021-04-22,1028,1028,1028
2,104.07,69.38,89.84,2019-08-09,1029,1029,1029
1,179.7,119.8,17.4,2022-04-12,1030,1030,1030
2,187.5,125,91.41,2022-01-28,1031,1031,1031
3,352.5,235,9.71,2021-04-02,1032,1032,1032
2,112.5,75,80.34,2021-11-23,1033,1033,1033
1,330,220,54.08,2022-04-05,1034,1034,1034
3,480,320,98.01,2019-08-10,1035,1035,1035
3,315,210,99.24,2022-02-27,1036,1036,1036
2,465,310,30,2019-08-08,1037,1037,1037
1,337.5,225,37.04,2022-05-04,1038,1038,1038
2,285,190,24,2020-10-05,1039,1039,1039
3,147,98,10,2021-01-27,1040,1040,1040
2,252.405,168.27,53.53,2019-08-14,1041,1041,1041
1,186.93,124.62,23,2021-11-25,1042,1042,1042
3,216.135,144.09,73.09,2019-09-29,1043,1043,1043
3,152.4,101.6,20.33,2022-04-13,1044,1044,1044
2,139.695,93.13,9.12,2020-12-10,1045,1045,1045
1,66.855,44.57,67.77,2022-11-19,1046,1046,1046
2,137.76,91.84,35.44,2021-08-16,1047,1047,1047
3,199.755,133.17,31.2,2021-06-13,1048,1048,1048
2,78.12,52.08,61.49,2021-02-02,1049,1049,1049
1,125.985,83.99,91.14,2022-03-07,1050,1050,1050
3,104.07,69.38,97.48,2022-12-02,1051,1051,1051
3,179.7,119.8,68.89,2019-12-16,1052,1052,1052
2,187.5,125,47.84,2022-05-27,1053,1053,1053
1,352.5,235,94.76,2020-03-29,1054,1054,1054
2,112.5,75,20,2021-01-12,1055,1055,1055
3,330,220,15,2022-08-12,1056,1056,1056
2,480,320,10.52,2022-03-27,1057,1057,1057
1,315,210,11.23,2022-02-15,1058,1058,1058
3,465,310,51.05,2021-10-11,1059,1059,1059
3,337.5,225,89.84,2020-08-24,1060,1060,1060
